Dates,AAPL_HIGH,AAPL_LOW,AAPL_OPEN,AAPL_LAST,AAPL_IV1st_90%,AAPL_IV1st_95%,AAPL_IV1st_97.5%,AAPL_IV1st_100%,AAPL_IV1st_102.5%,AAPL_IV1st_105%,AAPL_IV1st_110%,AAPL_IV2nd_90%,AAPL_IV2nd_95%,AAPL_IV2nd_97.5%,AAPL_IV2nd_100%,AAPL_IV2nd_102.5%,AAPL_IV2nd_105%,AAPL_IV2nd_110%,AAPL_IV1m_90%,AAPL_IV1m_95%,AAPL_IV1m_97.5%,AAPL_IV1m_100%,AAPL_IV1m_102.5%,AAPL_IV1m_105%,AAPL_IV1m_110%,AAPL_IV2m_90%,AAPL_IV2m_95%,AAPL_IV2m_97.5%,AAPL_IV2m_100%,AAPL_IV2m_102.5%,AAPL_IV2m_105%,AAPL_IV2m_110%,AAPL_IV3m_90%,AAPL_IV3m_95%,AAPL_IV3m_97.5%,AAPL_IV3m_100%,AAPL_IV3m_102.5%,AAPL_IV3m_105%,AAPL_IV3m_110%
9/4/2018,43.273,42.461,42.47,42.513,36.1473,30.9778,28.8818,26.9967,25.6967,24.7172,25.9337,33.8055,31.6772,30.6911,29.7858,28.9141,28.1005,26.8711,35.0826,32.9032,32.027,31.0144,30.0382,29.0386,27.7336,31.3505,29.3739,28.6772,27.9321,27.0646,26.3988,25.213,29.1359,27.4161,26.7697,26.3261,25.5194,24.9367,23.994
10/4/2018,43.5,42.883,43.25,43.313,33.7061,28.5366,26.361,24.5506,22.7126,21.6282,22.9876,31.9457,29.917,28.9308,27.9881,27.128,26.3178,25.0121,32.849,30.9539,29.8732,29.0169,27.9464,26.6751,25.2917,29.1391,27.3823,26.6256,25.7845,25.0335,24.3744,23.2224,27.4199,25.8911,25.2556,24.4663,23.789,23.2541,22.3276
11/4/2018,43.481,42.925,43.058,43.11,33.7579,28.3095,25.9666,24.2046,22.4985,21.7445,24.6532,32.1349,30.123,29.2301,28.4243,27.6263,26.7311,25.4294,33.0779,31.0106,30.0527,29.0865,28.0436,27.073,25.6605,29.6042,27.8583,27.1325,26.366,25.517,24.9094,23.7771,27.8048,26.2853,25.6686,25.0256,24.3403,23.7682,22.8108
12/4/2018,43.75,43.26,43.353,43.535,33.7122,25.9825,23.3271,20.8263,19.1479,19.3242,25.704,30.6374,28.5917,27.8485,26.6817,25.5644,24.7008,23.6987,31.9444,27.3035,28.4831,27.3431,26.0771,25.1318,24.0615,28.1562,26.3754,25.5979,24.5408,23.8007,23.2152,22.3538,26.629,25.14,24.4747,23.616,22.9304,22.4051,21.4995
13/4/2018,43.96,43.463,43.695,43.683,35.5278,24.6512,21.2322,18.5512,16.9626,18.0143,23.5691,29.8227,27.595,26.754,25.8658,24.7783,23.827,22.8014,30.2302,28.4395,27.3203,26.3059,25.313,24.1659,23.0517,27.3141,25.556,24.7123,23.7637,22.9592,22.3423,21.3748,25.8863,24.321,23.6074,22.7983,22.1277,21.6148,20.7093
16/4/2018,44.048,43.708,43.758,43.955,43.7342,28.7307,23.3546,20.1942,18.5859,20.5501,35.0383,29.3706,26.9703,25.9562,25.0115,24.2132,23.1565,22.4236,29.5451,27.2451,26.2695,25.3107,24.4028,23.3102,22.4998,26.8452,24.8674,24.0027,23.1867,22.3069,21.6161,20.6311,25.3316,23.6939,22.9485,22.2958,21.4632,20.911,20.0264
17/4/2018,44.734,44.103,44.123,44.56,46.8832,30.8829,23.2555,18.9229,18.7154,22.9783,23.352,29.2051,26.5582,25.4975,24.5264,23.5151,22.5878,21.9236,28.9409,26.7189,25.6648,24.6717,23.6171,22.6553,21.9564,26.1064,24.1381,23.3085,22.4468,21.6335,21.0002,20.2335,24.7268,23.0952,22.5069,21.8416,21.109,20.4946,19.5985
18/4/2018,44.705,44.22,44.453,44.46,56.9792,34.9562,25.3986,20.1213,20.8833,27.7056,29.5421,29.7388,27.1844,26.0768,25.0477,24.0395,23.1041,22.2563,29.7388,27.1844,26.0768,25.0477,24.0395,23.1041,22.2563,26.3493,24.3512,23.5415,22.7332,21.9609,21.2806,20.3752,24.8585,23.3177,22.6513,21.9709,21.3234,20.7392,19.8178
19/4/2018,43.848,43.165,43.738,43.2,50.3629,37.5491,30.9763,25.6902,29.272,40.3186,51.4767,32.7579,30.1428,28.9557,28.0163,27.075,26.1183,24.927,32.4662,29.8971,28.7226,27.7987,26.8956,25.9227,24.7202,28.2628,26.3181,25.5757,24.7965,24.0313,23.3304,22.3928,26.3656,24.8554,24.246,23.6377,23.0402,22.4478,21.4871
20/4/2018,42.805,41.358,42.649,41.43,42.0843,34.1545,31.4894,29.4725,27.9279,27.8822,32.9445,36.1515,33.865,32.9031,32.0923,31.2016,30.5359,30.0537,35.7172,33.444,32.4766,31.6396,30.7914,30.1159,29.4237,30.9172,29.2314,28.5881,27.9858,27.1788,26.6529,25.8792,28.6638,27.3972,26.8223,26.2524,25.5745,25.1205,24.4264
23/4/2018,41.73,41.023,41.709,41.31,35.1506,32.9266,32.0604,31.014,30.2757,29.2852,28.1183,30.4134,28.4666,27.8175,27.1361,26.3907,25.8279,25.0133,33.8478,31.7672,30.8361,30.0526,29.2399,28.2074,27.1478,29.5299,27.7668,27.1385,26.5395,25.8216,25.2935,24.4747,27.6993,26.3813,25.8084,25.3756,24.7537,24.3156,23.4815
24/4/2018,41.583,40.305,41.418,40.735,36.5764,34.5604,33.669,32.7878,31.9796,30.7678,29.5942,31.0037,29.2863,28.6311,27.7867,27.0576,26.592,25.6763,34.7811,32.8431,31.9207,31.133,30.2987,29.224,28.086,30.0251,28.4181,27.826,27.0548,26.3776,25.9329,25.0499,28.3256,26.9759,26.4885,25.8975,25.35,24.9277,24.1199
25/4/2018,41.355,40.603,40.655,40.913,36.395,34.3044,33.2852,32.4987,31.5898,30.3313,29.1389,30.4683,28.672,27.8437,27.0872,26.4907,25.9334,25.0456,34.3037,32.1044,31.0159,30.3041,29.5296,28.4947,27.2709,29.4295,27.8015,27.0418,26.3817,25.8194,25.3048,24.4635,27.913,26.6018,26.0125,25.5235,25.0336,24.5917,23.8194
26/4/2018,41.433,40.843,41.03,41.055,34.9538,33.1237,32.3522,31.4399,30.3783,29.1563,27.6701,29.6169,27.835,27.0714,26.2842,25.6263,25.0035,24.0684,32.3704,30.827,30.0651,29.1291,28.1688,27.2334,26.0502,28.5013,26.8928,26.1823,25.5255,24.9362,24.3816,23.4905,27.1175,25.8273,25.2246,24.763,24.2768,23.8135,23.0071
27/4/2018,41.083,40.158,41,40.58,34.8631,33.4566,33.1046,32.4017,31.5015,30.4411,29.0466,29.6322,28.0499,27.3902,26.6197,25.8534,25.2782,24.5257,31.677,30.7993,30.1734,29.466,28.5407,27.6313,26.002,28.4178,26.9784,26.4027,25.7451,25.0813,24.5565,23.8042,27.1397,25.934,25.4721,24.9701,24.4648,24.0391,23.2494
30/4/2018,41.815,40.46,40.533,41.315,36.4694,34.8682,34.3189,33.6388,32.9958,31.5788,30.0129,28.9523,27.3954,26.7339,26.0197,25.3681,24.7398,23.8607,31.6586,30.0645,29.3274,28.5887,27.9449,26.9062,25.6066,27.4409,26.0134,25.3937,24.819,24.2831,23.6836,22.8247,26.4804,25.2616,24.7166,24.2262,23.845,23.3334,22.4978
1/5/2018,42.3,41.318,41.603,42.275,35.431,34.1593,34.4222,33.3627,32.3554,30.6015,29.1215,28.2007,27.1893,26.506,25.7234,25.0677,24.383,23.4697,31.273,29.3509,28.5363,27.6164,26.3189,25.3703,24.5698,26.3644,25.3211,24.952,24.1384,23.538,22.9707,22.1015,25.6105,24.5662,24.3457,23.5305,22.9989,22.503,21.8403
2/5/2018,44.438,43.45,43.806,44.143,28.8791,22.9705,21.1445,19.7446,18.7955,18.5111,20.4366,23.3923,20.7572,19.6995,18.7688,18.0558,17.4519,17.3022,24.5108,21.2486,19.9656,18.9371,18.0486,17.4529,18.0511,22.5493,20.4809,19.5566,18.7622,18.1509,17.5879,17.1812,22.8096,21.2464,20.5489,19.9672,19.4573,18.9098,18.2223
3/5/2018,44.375,43.61,43.97,44.223,30.3977,24.7544,22.6095,20.9146,19.7657,19.4216,21.846,24.1652,21.6101,20.5313,19.5783,18.8575,18.2922,18.1294,25.4995,22.1915,20.8839,19.8093,18.9207,18.3114,18.6229,23.4498,21.0991,20.1546,19.4696,18.8595,18.3409,18.0397,23.2577,21.798,21.1537,20.5675,20.0209,19.5067,18.7919
4/5/2018,46.063,44.543,44.563,45.958,29.5361,22.7441,21.0158,19.9694,19.7872,20.7048,25.4281,23.2241,20.869,20.0637,19.3098,18.8327,18.5456,18.8876,24.3105,21.2033,20.1738,19.3042,18.847,18.5992,19.6834,22.524,20.67,19.926,19.3135,18.7928,18.4441,18.1303,22.8485,21.5643,21.0356,20.5084,19.986,19.5428,19.042
7/5/2018,46.918,46.188,46.295,46.29,31.6794,24.7206,23.1384,22.3795,22.008,23.1783,28.0918,23.9645,21.7673,20.9567,20.3426,19.8477,19.7686,20.5196,24.646,22.0324,21.1742,20.5726,20.0493,20.118,21.3314,22.7231,21.1371,20.5468,20.0261,19.4617,19.2417,19.3014,23.3026,22.1677,21.6777,21.2256,20.7089,20.3952,20.0178
8/5/2018,46.555,45.916,46.248,46.513,32.4031,24.3561,22.3237,21.061,20.9167,21.6553,26.5725,23.8714,21.4034,20.5093,19.8164,19.3199,19.1018,19.7621,24.1811,21.5247,20.6037,19.8785,19.4143,19.2919,20.2081,22.5898,20.8899,20.2029,19.6481,19.247,18.8966,18.8317,23.3036,22.0673,21.5806,21.0765,20.6543,20.3169,19.9295
9/5/2018,46.85,46.305,46.638,46.84,33.5152,24.5824,21.6505,20.3886,20.525,22.1727,27.5407,24.0074,21.315,20.3917,19.6526,19.1333,18.9923,19.9914,24.3207,21.3495,20.3672,19.803,19.1976,19.1567,20.4213,22.7722,20.8924,20.1838,19.6125,19.1654,18.8412,18.822,23.5525,22.2526,21.6911,21.2514,20.8774,20.4849,20.0236
10/5/2018,47.593,46.913,46.935,47.51,36.3214,26.333,22.8794,20.9324,21.1064,23.1478,28.4945,24.4762,21.3197,20.3043,19.4754,19.1027,19.0589,20.3516,24.9472,21.4458,20.2597,19.5167,19.0801,19.1409,20.6623,22.8172,21.4293,20.7211,19.8599,19.6198,18.8871,18.4635,23.9561,22.5097,21.9442,21.4651,20.9467,20.6058,20.1198
11/5/2018,47.515,46.863,47.373,47.148,33.8336,23.135,19.3632,17.3199,17.2418,20.1429,29.2199,23.7118,20.2649,19.0377,17.975,17.4295,17.4379,18.7328,23.8332,20.1277,18.8516,17.8302,17.2887,17.2997,18.9252,22.2338,20.0338,19.1542,18.4265,17.8383,17.4592,17.4716,23.1926,21.7319,21.1469,20.6342,20.1708,19.8116,19.3494
14/5/2018,47.383,46.965,47.253,47.038,41.8147,28.248,21.7202,18.4959,18.7444,22.8318,34.7068,23.5584,19.8581,18.5168,17.6177,17.1349,17.1241,19.0103,23.619,19.8436,18.4893,17.5736,17.0962,17.1065,19.0796,21.7496,19.6571,18.8331,18.219,17.7316,17.3798,17.5442,23.2753,21.8797,21.2969,20.7971,20.3614,19.9708,19.6063
15/5/2018,46.768,46.275,46.695,46.61,47.6663,32.4917,24.0956,19.9626,20.4606,25.6244,37.1653,24.1325,20.2943,18.9434,17.951,17.3976,17.2628,18.5752,24.1325,20.2943,18.9434,17.951,17.3976,17.2628,18.5752,21.9985,19.8388,19.0293,18.3421,17.8579,17.4045,17.3624,23.536,22.0461,21.4785,20.9478,20.4792,20.0198,19.5421
16/5/2018,47.115,46.5,46.518,47.045,56.6213,36.4645,25.2822,18.4804,20.5127,28.6412,35.4749,23.7807,19.7447,18.4378,17.5793,17.1018,17.084,18.4845,23.5787,19.7043,18.4456,17.5876,17.1142,17.0603,18.3666,21.4732,19.4124,18.6532,18.0974,17.5811,17.1316,17.0782,23.2425,21.828,21.2424,20.8262,20.4113,20.0098,19.4261
17/5/2018,47.228,46.59,47,46.748,54.8625,36.0678,26.0545,18.9349,24.0993,39.146,50.8071,23.6328,19.6514,18.3399,17.3685,16.8348,16.8581,18.5789,23.3301,19.6003,18.358,17.4326,16.8759,16.844,18.3114,21.461,19.3696,18.5389,17.9126,17.4603,17.0398,16.9917,23.2234,21.8686,21.3415,20.8374,20.3534,19.9683,19.5172
18/5/2018,46.953,46.533,46.798,46.578,33.2869,22.832,18.5246,16.3738,16.2918,18.8802,29.0185,23.478,19.2451,17.8503,16.8678,16.2718,16.3,18.7092,22.9349,19.1721,17.8689,16.9454,16.3484,16.2797,18.0393,21.2033,19.0089,18.1835,17.5242,16.9749,16.6356,16.6134,23.1049,21.6913,21.1796,20.6757,20.1602,19.7529,19.253
21/5/2018,47.318,46.728,47,46.908,23.6111,18.9486,17.4446,16.548,16.3657,16.5308,18.9369,20.7507,18.5955,17.7965,17.3224,16.983,16.653,16.6929,22.315,18.764,17.4844,16.6766,16.3545,16.3708,17.5611,20.8631,18.7503,17.9643,17.4895,17.1483,16.8218,16.8318,22.7355,21.3354,20.7716,20.2913,19.9183,19.6348,19.162
22/5/2018,47.22,46.695,47.094,46.79,23.3805,18.831,17.3596,16.4989,15.9553,16.0804,19.0546,20.6834,18.5222,17.7002,17.1554,16.836,16.4544,16.6626,22.2881,18.6628,17.4725,16.7579,16.1961,16.1296,17.6231,20.911,18.8383,18.0456,17.5104,17.1812,16.7944,16.9257,22.6947,21.3423,20.7902,20.3312,19.9135,19.4887,19.0402
23/5/2018,47.125,46.44,46.588,47.09,23.7666,18.2665,16.7133,15.7756,15.3405,15.5448,18.6467,20.3831,18.12,17.3584,16.8095,16.355,16.0625,16.1757,21.8511,18.1045,16.8496,16.0219,15.564,15.5029,17.3464,20.702,18.5747,17.843,17.3087,16.8585,16.5501,16.5741,22.2693,20.8639,20.3071,19.8381,19.3961,19.015,18.5946
24/5/2018,47.21,46.553,47.193,47.038,24.2375,18.9594,17.4662,16.4793,15.9532,16.1232,19.3547,20.5627,18.49,17.7519,17.1485,16.6853,16.3964,16.5662,22.1998,18.6412,17.5052,16.6956,16.1731,16.0339,17.5883,20.9874,19.0702,18.3744,17.7875,17.3299,17.0244,17.0705,22.4467,21.1328,20.6062,20.0927,19.6519,19.2926,18.8652
25/5/2018,47.413,46.913,47.058,47.145,24.5377,18.4846,16.7404,15.6366,15.1375,15.469,19.0483,20.2032,18.056,17.2558,16.577,16.0872,15.7864,16.1901,21.787,18.1278,16.8361,15.941,15.4213,15.3775,17.1148,20.7597,18.8034,18.0845,17.4833,16.9959,16.668,16.82,22.1807,20.8096,20.3199,19.9119,19.4529,19.0544,18.5338
29/5/2018,47.188,46.718,46.9,46.975,27.0967,21.1621,19.3828,18.1321,17.2814,17.2162,20.9052,21.7243,19.5214,18.6213,17.9239,17.3603,16.9635,17.0236,23.3845,20.0514,18.8109,17.8818,17.1209,16.8196,17.8146,22.6354,20.7749,19.9983,19.3402,18.8004,18.3841,18.1235,23.4486,22.094,21.5373,20.9336,20.4145,19.9856,19.3641
30/5/2018,47,46.695,46.93,46.875,26.9207,20.6335,18.7116,17.4157,16.9722,17.3051,20.8947,21.5958,19.1617,18.2526,17.6753,17.2335,16.8357,16.9145,23.1406,19.642,18.4209,17.5315,17.0126,16.7791,17.716,22.536,20.5817,19.8659,19.3448,18.8905,18.4828,18.2392,23.1545,21.8408,21.3594,20.891,20.425,20.0203,19.4465
31/5/2018,47.058,46.535,46.805,46.718,27.7898,21.4548,19.3783,17.8651,17.1903,17.5882,21.8578,21.8901,19.3744,18.4884,17.8104,17.3406,17.0278,17.109,23.4947,19.8718,18.7486,17.7955,17.1,16.8342,17.9346,22.8655,20.9162,20.1457,19.5375,19.1013,18.7055,18.4562,23.3033,21.9678,21.3781,20.8535,20.404,19.9808,19.4291
1/6/2018,47.565,46.938,46.998,47.56,27.6303,20.8098,18.5964,17.202,16.5336,17.1898,22.039,21.2036,18.6826,17.7187,17.0453,16.4819,16.1388,16.4858,22.6859,19.013,17.7294,16.7134,16.1164,15.8862,17.4512,22.2755,20.2986,19.5363,18.992,18.3977,18.0248,17.9178,22.6424,21.2551,20.7058,20.2857,19.6815,19.2573,18.7701
4/6/2018,48.355,47.838,47.909,47.958,29.8122,21.5702,19.1427,17.8079,17.5996,18.7007,24.1933,21.157,18.6781,17.8301,17.2355,16.7986,16.3811,16.846,22.3148,18.682,17.4494,16.7309,16.2152,16.0737,17.5494,22.5483,20.7243,20.0426,19.5095,19.0762,18.6482,18.4837,22.6563,21.3466,20.8271,20.3125,19.8268,19.4269,18.9056
5/6/2018,48.485,48.09,48.266,48.328,30.5234,21.4862,18.887,17.4877,17.2716,18.5775,24.9575,20.9854,18.5279,17.7822,17.1538,16.5988,16.3038,16.8608,22.2066,18.3744,17.1708,16.3618,15.9812,15.946,17.2562,22.5052,20.7588,20.1552,19.5977,19.0796,18.7014,18.587,22.5415,21.313,20.8454,20.2705,19.77,19.3977,18.9466
6/6/2018,48.52,47.98,48.408,48.495,31.508,21.6465,18.8475,17.6072,17.3965,18.7701,25.1779,20.8516,18.285,17.482,16.993,16.5419,16.2804,16.7794,21.9318,18.0932,16.9648,16.2741,15.8105,15.7773,17.0161,22.4391,20.7433,20.0512,19.6426,19.1907,18.8138,18.609,22.4261,21.2363,20.7305,20.242,19.7833,19.3684,18.8939
7/6/2018,48.55,48.084,48.535,48.365,32.5666,22.7475,19.1042,17.3842,17.1564,19.173,26.9671,21.2522,18.5147,17.7325,17.1026,16.6027,16.3705,17.1251,22.2343,18.3434,17.2646,16.4836,15.9468,15.9118,17.5462,22.6524,20.9213,20.4098,19.8336,19.2871,18.9252,18.5559,22.5433,21.3655,20.9281,20.3367,19.8377,19.4795,19.0561
8/6/2018,48,47.443,47.793,47.925,32.9395,22.4766,18.8072,17.1968,17.6299,20.8362,30.0445,21.6261,19.006,18.194,17.6463,17.3074,17.1149,17.8699,22.3638,18.9643,17.862,17.166,16.7876,16.7706,18.2087,22.4133,21.3596,20.7391,20.2424,19.7754,19.3741,19.1379,22.8877,21.7607,21.2959,20.8841,20.4489,20.0891,19.5445
11/6/2018,47.993,47.553,47.838,47.808,40.0071,27.3844,21.7218,19.3829,20.7072,25.0523,36.0585,21.4803,18.6726,17.8483,17.3477,17.3516,17.4184,18.5966,22.4091,18.7995,17.7442,17.1682,17.0612,17.1939,19.0881,23.2298,21.6141,21.0241,20.6132,20.4034,20.0942,19.9312,22.662,21.5302,21.1172,20.7963,20.4443,20.1452,19.711
12/6/2018,48.153,47.788,47.846,48.07,46.6885,28.8748,21.7827,18.6767,20.0481,26.6063,41.0752,21.1993,18.3361,17.4872,17.0782,16.9604,17.0245,18.4326,22.0186,18.4361,17.3532,16.8701,16.6456,16.8488,18.7995,23.1419,21.483,20.8718,20.5145,20.1645,19.8733,19.8031,22.4621,21.3521,20.9019,20.5243,20.1631,19.8246,19.48
13/6/2018,48.22,47.61,48.105,47.675,51.8256,33.4245,24.6476,19.9401,22.3013,31.9661,49.2764,21.4564,18.5216,17.6765,17.2159,17.2245,17.4109,19.0039,22.2593,18.6625,17.6022,17.0185,17.0801,17.3133,19.2763,23.4936,21.8996,21.333,20.8799,20.7732,20.5497,20.3799,22.6975,21.5489,21.1395,20.8056,20.5408,20.2494,19.8863
14/6/2018,47.893,47.555,47.888,47.7,46.1644,33.581,24.1416,19.558,25.7113,40.1653,62.1578,21.512,18.3613,17.4269,16.8617,16.7768,17.0443,18.9397,22.2415,18.4111,17.3002,16.6566,16.5432,16.8803,19.2778,23.4427,21.8831,21.3619,20.9213,20.5894,20.2944,20.3049,22.505,21.3927,20.9926,20.7006,20.2668,19.97,19.7849
15/6/2018,47.54,47.065,47.508,47.21,33.8311,23.1203,19.2069,17.3524,17.6654,20.536,30.1898,22.3623,18.9959,17.9767,17.4048,17.2085,17.3951,19.0665,22.7553,19.0427,17.8736,17.2075,16.9945,17.227,19.2736,24.1266,22.6402,22.0817,21.6973,21.2734,20.9739,20.8189,23.0601,21.8879,21.4984,21.0743,20.7209,20.503,20.1791
18/6/2018,47.305,46.8,46.97,47.185,22.4211,18.9899,17.8921,17.1722,17.0219,17.111,18.9513,24.3491,22.9354,22.3454,22.1011,21.6355,21.2677,21.0905,22.661,19.0277,17.8777,17.1333,16.9634,17.1023,19.1046,24.2866,22.884,22.3034,22.0542,21.594,21.2317,21.0497,22.9881,21.8185,21.4373,21.0836,20.737,20.4897,20.2081
19/6/2018,46.583,45.863,46.285,46.423,24.3902,20.6619,19.2841,18.5424,18.0697,17.8392,19.0756,25.9966,24.182,23.5054,22.9574,22.5354,22.3612,22.0362,24.519,20.6867,19.289,18.5201,18.0405,17.8292,19.1565,25.8286,24.0526,23.3916,22.861,22.4379,22.2587,21.943,24.0953,22.7256,22.2286,21.8803,21.4446,21.2138,20.9942
20/6/2018,46.8,46.433,46.588,46.625,24.0541,20.0997,18.7873,18.1053,17.7492,17.7028,19.2864,25.7667,23.9435,23.2415,22.7881,22.533,22.1797,21.8741,24.0541,20.0997,18.7873,18.1053,17.7492,17.7028,19.2864,25.5345,23.772,23.0936,22.6479,22.3822,22.042,21.7312,23.9662,22.6233,22.1059,21.713,21.3742,21.123,20.776
21/6/2018,47.088,46.235,46.813,46.365,25.3559,21.4461,20.1166,19.0795,18.7816,18.6652,20.0534,26.9454,25.0821,24.3654,23.7471,23.4461,22.9814,22.7329,25.2673,21.481,20.1827,19.1805,18.8759,18.7446,20.0311,26.5979,24.829,24.1476,23.5637,23.2326,22.7962,22.523,24.8616,23.5761,23.073,22.6623,22.1789,21.8852,21.4868
22/6/2018,46.538,46.175,46.53,46.23,24.4892,20.3083,18.8603,17.7654,17.6204,17.4687,19.2485,26.5048,24.638,23.8554,23.1841,23.0747,22.7298,22.3444,24.3895,20.3966,19.0288,17.9634,17.8045,17.6349,19.1325,26.1094,24.3412,23.6135,22.9906,22.8265,22.5018,22.1144,24.5607,23.1923,22.68,22.2495,21.8742,21.6271,21.2275
25/6/2018,46.23,45.183,45.85,45.543,27.8522,23.4202,21.6435,20.3272,19.7096,19.1795,20.2543,28.4858,26.3175,25.3526,24.7757,24.3582,23.7996,23.1628,26.9402,23.2185,21.6391,20.4359,20.0586,19.5751,19.8704,27.6984,25.7024,24.8276,24.281,23.8656,23.3591,22.7685,25.8526,24.2806,23.6302,23.168,22.7641,22.3678,21.8827
26/6/2018,46.633,45.635,45.748,46.108,26.7001,21.9972,20.3562,19.4848,18.6629,18.3098,20.113,27.5984,25.5396,24.7694,24.2991,23.7865,23.2069,22.7155,25.587,21.7996,20.3856,19.8271,19.0194,18.5854,19.3015,26.7903,24.9405,24.236,23.7709,23.2782,22.8013,22.3026,25.1608,23.7351,23.1804,22.7472,22.2914,21.9884,21.4861
27/6/2018,46.82,46.008,46.307,46.04,28.5039,24.5666,22.8342,21.4496,20.4495,19.8737,20.8733,29.015,27.0327,26.2045,25.6806,25.0276,24.454,23.8561,26.9297,23.6652,22.3113,21.2231,20.3151,19.772,20.2768,27.9852,26.2095,25.4958,24.9399,24.356,23.8867,23.3021,26.1354,24.7669,24.2368,23.6498,23.1874,22.8796,22.3283
28/6/2018,46.553,45.95,46.025,46.375,27.2687,22.8134,21.1058,19.7163,19.0627,18.5962,20.0408,28.228,26.3129,25.4662,24.6987,24.3072,23.6869,23.1382,26.8063,23.5693,22.2678,21.1381,20.566,20.0836,19.996,27.1869,25.4904,24.753,24.0989,23.6905,23.1838,22.614,25.5448,24.1822,23.6253,23.1832,22.734,22.3878,21.8075
29/6/2018,46.798,45.728,46.573,46.278,27.2734,22.7543,20.8259,19.1751,18.2035,17.7981,19.612,27.9598,25.8363,25.023,24.2653,23.8665,23.1772,22.5747,27.1997,24.0817,22.7703,21.7635,21.1207,20.6001,20.7907,26.8209,24.9854,24.2675,23.5975,23.1408,22.5721,22.0475,25.2024,23.7981,23.2249,22.7063,22.1847,21.7936,21.32
2/7/2018,46.825,45.855,45.955,46.795,27.7269,22.3276,20.1098,18.6432,17.41,17.0721,19.6612,27.9894,25.8925,25.0181,24.3199,23.7094,23.065,22.5263,29.547,26.8634,25.8266,25.1262,24.4327,23.7572,23.5421,26.4898,24.7559,24.0521,23.4109,22.8381,22.3274,21.8228,25.0083,23.6399,23.1092,22.5898,22.0803,21.6767,21.1716
3/7/2018,46.988,45.885,46.948,45.98,29.8478,25.2244,23.3058,21.1654,19.6889,19.3244,20.9983,29.3998,27.3548,26.6439,25.6668,24.892,24.2925,23.7774,31.6852,29.4223,28.6701,27.4267,26.4914,25.864,25.3101,27.5827,25.8726,25.2881,24.3811,23.7245,23.3041,22.834,25.9505,24.5877,24.0959,23.2952,22.7427,22.437,22.0053
5/7/2018,46.603,46.07,46.315,46.35,29.6943,23.7337,21.4139,19.6602,18.5225,18.1675,21.1234,28.5339,26.4188,25.5934,24.8437,24.2395,23.5627,22.9959,30.7212,28.0664,27.1068,26.2018,25.4297,24.8884,24.3561,26.5629,24.8738,24.1505,23.6255,23.0726,22.5722,22.0809,25.0228,23.6898,23.1689,22.7538,22.2357,21.8126,21.3757
6/7/2018,47.109,46.3,46.355,46.993,28.863,21.6122,18.9824,17.1997,16.3986,16.1967,20.7717,27.5278,25.1482,24.175,23.5456,23.0502,22.4651,21.91,29.477,26.5407,25.5154,24.6068,24.0965,23.3842,23.0769,25.6026,23.7727,23.0142,22.3972,21.9431,21.508,20.9641,24.2496,22.8219,22.2732,21.8331,21.4193,21.008,20.4628
9/7/2018,47.67,47.325,47.375,47.645,31.071,23.0168,20.1608,18.2336,17.3956,17.282,21.9204,27.2881,24.8317,23.8777,23.1158,22.4963,21.755,21.2043,28.7787,25.962,24.9453,24.174,23.421,22.6414,22.035,24.889,22.9863,22.1998,21.5989,20.9958,20.4935,19.926,23.5089,22.0004,21.3837,20.8794,20.3139,19.9503,19.3744
10/7/2018,47.82,47.545,47.678,47.588,30.5714,22.0831,19.2663,17.2942,16.1936,16.5959,22.7344,26.899,24.5626,23.5408,22.5744,21.5925,20.7525,19.9415,28.067,25.3979,24.3775,23.3803,22.397,21.3934,20.7936,24.4782,22.6655,21.8834,21.1357,20.4512,19.8689,19.2391,23.2316,21.7541,21.1535,20.6051,19.9397,19.5265,18.9415
11/7/2018,47.445,46.903,47.125,46.97,31.4829,23.1647,20.3163,18.1237,17.1342,17.4609,24.0137,27.8405,25.5205,24.4221,23.5528,22.7162,21.8555,20.8131,28.8067,26.3171,25.2549,24.3225,23.2138,22.3627,21.5113,25.0451,23.2564,22.4989,21.7993,21.1511,20.6178,19.9281,23.6687,22.21,21.6483,21.101,20.5578,20.1091,19.5238
12/7/2018,47.853,47.328,47.383,47.758,32.0948,22.984,19.0784,16.7365,15.7829,17.0081,25.4288,27.5126,24.7613,23.623,22.615,21.7933,20.8789,20.0112,28.1672,25.3551,24.296,23.243,22.2693,21.3791,20.5938,24.6955,22.7237,22.0144,21.1414,20.4379,19.8246,19.0527,23.4381,21.8635,21.2473,20.7087,20.0299,19.612,18.9315
13/7/2018,47.96,47.725,47.77,47.833,34.8903,23.5054,17.9707,15.0211,14.354,16.9777,26.3609,27.0286,24.2688,23.1255,22.0631,21.1167,20.3016,19.6318,27.6634,24.7377,23.5908,22.4984,21.5034,20.6276,20.0987,24.2159,22.2807,21.441,20.6901,20.0328,19.4781,18.7977,23.0639,21.5665,20.9317,20.375,19.7553,19.293,18.638
16/7/2018,48.163,47.604,47.88,47.728,39.4514,28.1128,21.8421,17.4708,16.4385,20.0242,34.1724,27.953,24.9597,23.7578,22.7755,21.8492,20.9067,20.2286,28.1347,25.1151,23.9063,22.9109,21.9473,21.016,20.3793,24.3135,22.4753,21.6612,20.9208,20.2233,19.6227,18.8812,23.1236,21.5416,20.9442,20.4908,19.8419,19.3783,18.7286
